Name,Length,Name,Length,Name,Length,Name,Length,Name,Length,Name,Length
A0A286XDK4_CAVPO,916,E1ZPW8_CHLVA,227,A0A0Q9WI06_DROVI,235,D0N990_PHYIT,638,A0A509ASY2_PLABA,262,MGDP1_YEAST,178
A0A286XDK6_CAVPO,415,E1ZP63_CHLVA,693,A0A0Q9WI10_DROVI,1561,D0NS87_PHYIT,150,A0A509AM77_PLABA,506,MET3_YEAST,511
A0A286XDK9_CAVPO,345,E1ZB26_CHLVA,618,A0A0Q9WI11_DROVI,1169,D0NVI6_PHYIT,226,A0A509AKT9_PLABA,265,MHP1_YEAST,1398
A0A286XDL0_CAVPO,209,E1ZR64_CHLVA,73,A0A0Q9WI15_DROVI,441,D0NXT2_PHYIT,113,A0A509APS5_PLABA,359,MRC1_YEAST,1096
A0A286XDL1_CAVPO,649,E1ZAR0_CHLVA,620,A0A0Q9WI16_DROVI,266,D0P1A4_PHYIT,388,A0A509AIT1_PLABA,226,MSL1_YEAST,111
A0A286XDL2_CAVPO,82,E1ZS49_CHLVA,162,A0A0Q9WI17_DROVI,278,D0NVI4_PHYIT,156,A0A509AIB5_PLABA,175,MSRA_YEAST,184
A0A286XDL4_CAVPO,186,E1ZIQ9_CHLVA,413,A0A0Q9WI18_DROVI,128,D0P2R5_PHYIT,637,A0A509AL52_PLABA,1315,MRX1_YEAST,688
A0A286XDL5_CAVPO,115,E1Z706_CHLVA,143,A0A0Q9WI31_DROVI,224,D0NN54_PHYIT,34,A0A509AQU3_PLABA,362,NHP10_YEAST,203
A0A286XDL6_CAVPO,134,E1Z826_CHLVA,336,A0A0Q9WI34_DROVI,403,D0NT65_PHYIT,434,A0A509AM25_PLABA,133,NIT1_YEAST,199
A0A286XDL9_CAVPO,206,E1ZH21_CHLVA,188,A0A0Q9WI35_DROVI,1201,D0NSC6_PHYIT,735,A0A509ANH6_PLABA,647,NMA2_YEAST,395
A0A286XDM0_CAVPO,476,E1ZE35_CHLVA,338,A0A0Q9WI36_DROVI,477,D0NG73_PHYIT,1084,A0A509AW13_PLABA,306,OPI10_YEAST,246
A0A286XDM1_CAVPO,79,E1ZLU9_CHLVA,392,A0A0Q9WI37_DROVI,1058,D0MX49_PHYIT,1088,A0A509AQ42_PLABA,380,OPY2_YEAST,360
A0A286XDM2_CAVPO,348,E1ZJQ1_CHLVA,68,A0A0Q9WI38_DROVI,809,D0NIQ8_PHYIT,331,A0A509ANF4_PLABA,531,PDX3_YEAST,228
A0A286XDM3_CAVPO,153,E1ZUB7_CHLVA,121,A0A0Q9WI41_DROVI,921,D0N9N6_PHYIT,101,A0A509APP6_PLABA,384,PMG2_YEAST,311
A0A286XDM4_CAVPO,326,E1ZBM0_CHLVA,1454,A0A0Q9WI47_DROVI,536,D0NK77_PHYIT,323,A0A509AGM8_PLABA,485,PNS1_YEAST,539
A0A286XDM5_CAVPO,657,E1ZKT3_CHLVA,887,A0A0Q9WI54_DROVI,221,D0N5G1_PHYIT,300,A0A509AK96_PLABA,275,PSO2_YEAST,661
A0A286XDM6_CAVPO,124,E1ZAZ3_CHLVA,930,A0A0Q9WI58_DROVI,1277,D0N7G0_PHYIT,397,A0A509AUR8_PLABA,348,Q0297_YEAST,51
A0A286XDM7_CAVPO,191,E1ZB53_CHLVA,224,A0A0Q9WI60_DROVI,36,D0NQ00_PHYIT,331,A0A509AM66_PLABA,785,AK_YEAST,527
A0A286XDM8_CAVPO,424,E1Z2Q7_CHLVA,384,A0A0Q9WI61_DROVI,469,D0NE86_PHYIT,128,A0A509ARE5_PLABA,575,AFG1_YEAST,509
A0A286XDM9_CAVPO,1292,E1Z7N6_CHLVA,1162,A0A0Q9WI64_DROVI,1272,D0N2K7_PHYIT,395,A0A509ARE2_PLABA,336,ARV1_YEAST,321
A0A286XDN0_CAVPO,697,E1Z3C9_CHLVA,184,A0A0Q9WI74_DROVI,510,D0NBR5_PHYIT,122,A0A509AH95_PLABA,252,LDS1_YEAST,325
A0A286XDN1_CAVPO,208,E1ZKU1_CHLVA,1023,A0A0Q9WI76_DROVI,424,D0NWR6_PHYIT,357,A0A509AQI5_PLABA,184,MAD1_YEAST,749
A0A286XDN2_CAVPO,936,E1Z8G1_CHLVA,620,A0A0Q9WI83_DROVI,172,D0RLY8_PHYIT,244,A0A509AJB3_PLABA,1023,MCM10_YEAST,571
A0A286XDN3_CAVPO,1189,E1ZR70_CHLVA,599,A0A0Q9WI85_DROVI,170,D0MUQ1_PHYIT,409,A0A509AN41_PLABA,3254,MCM5_YEAST,775
A0A286XDN4_CAVPO,384,E1ZER5_CHLVA,387,A0A0Q9WI90_DROVI,75,D0MWZ8_PHYIT,352,A0A509ANV5_PLABA,1532,MALX2_YEAST,589
A0A286XDN5_CAVPO,396,E1ZNK4_CHLVA,261,A0A0Q9WIA4_DROVI,705,D0MVP8_PHYIT,273,A0A509AMT7_PLABA,141,MET10_YEAST,1035
A0A286XDN6_CAVPO,165,E1Z7L6_CHLVA,226,A0A0Q9WIA5_DROVI,721,D0NYI9_PHYIT,127,A0A509ANP7_PLABA,532,MRE11_YEAST,692
A0A286XDN7_CAVPO,2542,E1ZRC3_CHLVA,283,A0A0Q9WIB2_DROVI,112,D0N6H9_PHYIT,300,A0A509ADS1_PLABA,478,NAR1_YEAST,491
A0A286XDN8_CAVPO,494,E1ZUR7_CHLVA,269,A0A0Q9WIB3_DROVI,686,D0N851_PHYIT,148,A0A509AF31_PLABA,205,NCPR_YEAST,691
A0A286XDP0_CAVPO,220,E1Z589_CHLVA,280,A0A0Q9WIB5_DROVI,3636,D0NLZ3_PHYIT,319,A0A509AK56_PLABA,347,NOT4_YEAST,587
A0A286XDP1_CAVPO,297,E1ZS24_CHLVA,319,A0A0Q9WIC5_DROVI,98,D0MTS9_PHYIT,212,A0A509AM87_PLABA,397,NSL1_YEAST,216
A0A286XDP8_CAVPO,111,E1ZKF3_CHLVA,256,A0A0Q9WID8_DROVI,119,D0NTV5_PHYIT,388,A0A509AUN7_PLABA,1098,PAU17_YEAST,124
A0A286XDP9_CAVPO,1175,E1ZP49_CHLVA,502,A0A0Q9WIF1_DROVI,1043,D0N7Q6_PHYIT,442,A0A509ABL5_PLABA,1537,PAP_YEAST,568
A0A286XDQ1_CAVPO,358,E1ZFJ1_CHLVA,465,A0A0Q9WIF2_DROVI,70,D0NXD3_PHYIT,574,A0A509AFC9_PLABA,126,PHM7_YEAST,991
A0A286XDQ2_CAVPO,304,E1Z9V7_CHLVA,438,A0A0Q9WIF6_DROVI,248,D0NIW2_PHYIT,205,A0A509AMF8_PLABA,347,PKR1_YEAST,122
A0A286XDQ3_CAVPO,296,E1ZET5_CHLVA,171,A0A0Q9WIG7_DROVI,1980,D0NAV6_PHYIT,154,A0A509ALN5_PLABA,136,PRP18_YEAST,251
A0A286XDQ6_CAVPO,399,E1ZNG6_CHLVA,1358,A0A0Q9WIG9_DROVI,969,D0NKU6_PHYIT,465,A0A509AMX7_PLABA,849,PRP21_YEAST,280
A0A286XDQ8_CAVPO,223,E1ZEL3_CHLVA,139,A0A0Q9WII3_DROVI,493,D0P0N3_PHYIT,307,A0A509AJ78_PLABA,510,PT130_YEAST,347
A0A286XDR0_CAVPO,255,E1ZSX1_CHLVA,380,A0A0Q9WII5_DROVI,173,D0P0N8_PHYIT,276,A0A509ALJ2_PLABA,376,PSP1_YEAST,841
A0A286XDR1_CAVPO,275,E1Z4B3_CHLVA,70,A0A0Q9WII6_DROVI,63,D0NLJ0_PHYIT,160,A0A509AQJ2_PLABA,312,PUG1_YEAST,303
A0A286XDR2_CAVPO,1243,E1ZE12_CHLVA,231,A0A0Q9WII9_DROVI,634,D0NQ82_PHYIT,696,A0A509ASP5_PLABA,2997,Q0144_YEAST,109
A0A286XDR3_CAVPO,118,E1ZKF6_CHLVA,379,A0A0Q9WIJ0_DROVI,1414,D0MT74_PHYIT,128,A0A509ARS5_PLABA,325,RAD14_YEAST,371
A0A286XDR4_CAVPO,228,E1ZDB6_CHLVA,421,A0A0Q9WIJ3_DROVI,280,D0MT91_PHYIT,306,A0A509AJW6_PLABA,619,RDS2_YEAST,446
A0A286XDR7_CAVPO,1579,E1ZER7_CHLVA,897,A0A0Q9WIJ4_DROVI,50,D0N9Q9_PHYIT,127,A0A509ARU5_PLABA,152,RAV1_YEAST,1357
A0A286XDR8_CAVPO,136,E1Z5L5_CHLVA,165,A0A0Q9WIJ8_DROVI,135,D0NSK3_PHYIT,460,A0A509AMA7_PLABA,1157,RHO2_YEAST,192
A0A286XDR9_CAVPO,779,E1ZNJ0_CHLVA,394,A0A0Q9WIK5_DROVI,475,D0MVI7_PHYIT,529,A0A509ALH2_PLABA,438,LEE1_YEAST,301
A0A286XDS0_CAVPO,626,E1Z2P1_CHLVA,527,A0A0Q9WIL0_DROVI,55,D0NNI3_PHYIT,85,A0A509AQR1_PLABA,1073,MCY1_YEAST,393
A0A286XDS2_CAVPO,481,E1Z3P8_CHLVA,246,A0A0Q9WIL2_DROVI,1642,D0NMT0_PHYIT,327,A0A509ABP9_PLABA,1022,MDHC_YEAST,377
A0A286XDS3_CAVPO,771,E1ZCW1_CHLVA,678,A0A0Q9WIL4_DROVI,258,D0MV18_PHYIT,180,A0A509AQV3_PLABA,1419,MAN1_YEAST,1083
A0A286XDS4_CAVPO,201,E1Z6T0_CHLVA,701,A0A0Q9WIL8_DROVI,59,D0NCG4_PHYIT,187,A0A509AIW1_PLABA,313,MHR1_YEAST,226
A0A286XDS5_CAVPO,348,E1ZSL1_CHLVA,625,A0A0Q9WIL9_DROVI,1604,D0NHJ1_PHYIT,563,A0A509ALC0_PLABA,806,MRH1_YEAST,320
A0A286XDS6_CAVPO,513,E1ZC96_CHLVA,170,A0A0Q9WIM1_DROVI,76,D0N2V5_PHYIT,461,A0A509AG22_PLABA,444,MSC7_YEAST,644
A0A286XDS7_CAVPO,183,E1ZMB4_CHLVA,352,A0A0Q9WIM2_DROVI,1064,D0NF61_PHYIT,239,A0A509ARQ5_PLABA,249,MNN9_YEAST,395
A0A286XDS8_CAVPO,134,E1ZGM8_CHLVA,709,A0A0Q9WIM6_DROVI,1944,D0NJU6_PHYIT,97,A0A509ALB3_PLABA,71,MSH4_YEAST,878
A0A286XDT0_CAVPO,149,E1Z9N1_CHLVA,824,A0A0Q9WIM9_DROVI,78,D0NGL0_PHYIT,118,A0A509AYZ0_PLABA,1238,MRX12_YEAST,519
A0A286XDT5_CAVPO,332,E1ZDU0_CHLVA,204,A0A0Q9WIN1_DROVI,426,D0P224_PHYIT,206,A0A509AMK1_PLABA,356,MTC6_YEAST,526
A0A286XDU0_CAVPO,456,E1ZFG9_CHLVA,429,A0A0Q9WIN3_DROVI,177,D0N3K2_PHYIT,111,A0A509AIZ8_PLABA,207,NDC1_YEAST,655
A0A286XDU1_CAVPO,547,E1ZRV7_CHLVA,860,A0A0Q9WIN5_DROVI,1306,D0N7C3_PHYIT,371,A0A509ARC7_PLABA,142,NDH2_YEAST,545
A0A286XDU2_CAVPO,161,E1ZTM9_CHLVA,145,A0A0Q9WIP0_DROVI,196,D0NUK1_PHYIT,335,A0A509ASB1_PLABA,614,NACB1_YEAST,157
A0A286XDU3_CAVPO,410,E1ZQW8_CHLVA,427,A0A0Q9WIP1_DROVI,971,D0N816_PHYIT,136,A0A509AJK0_PLABA,322,NCB2_YEAST,146
A0A286XDU6_CAVPO,88,E1ZBF5_CHLVA,557,A0A0Q9WIP4_DROVI,96,D0N984_PHYIT,453,A0A509ARP0_PLABA,568,NIT2_YEAST,307
A0A286XDU7_CAVPO,85,E1ZDF8_CHLVA,339,A0A0Q9WIP5_DROVI,237,D0NYQ7_PHYIT,103,A0A509AN83_PLABA,286,NPC2_YEAST,173
A0A286XDU8_CAVPO,104,E1ZAL2_CHLVA,484,A0A0Q9WIQ3_DROVI,581,D0P354_PHYIT,124,A0A509AP08_PLABA,420,NRG2_YEAST,220
A0A286XDV0_CAVPO,71,E1Z7J3_CHLVA,333,A0A0Q9WIQ6_DROVI,115,D0NUH5_PHYIT,414,A0A509ALH4_PLABA,461,PDC2_YEAST,925
A0A286XDV1_CAVPO,551,E1Z4P9_CHLVA,372,A0A0Q9WIQ8_DROVI,323,D0NQR4_PHYIT,484,A0A509AQN8_PLABA,306,PMD1_YEAST,1753
A0A286XDV6_CAVPO,126,E1Z360_CHLVA,2154,A0A0Q9WIR1_DROVI,777,D0P470_PHYIT,309,A0A509AQ92_PLABA,576,PRP28_YEAST,588
A0A286XDV7_CAVPO,377,E1Z822_CHLVA,610,A0A0Q9WIR2_DROVI,542,D0MW85_PHYIT,92,A0A509ARM9_PLABA,248,PSY3_YEAST,242
A0A286XDV9_CAVPO,195,E1ZP34_CHLVA,966,A0A0Q9WIR6_DROVI,2426,D0NFU4_PHYIT,445,A0A509AIF7_PLABA,187,PTM1_YEAST,523
A0A286XDW1_CAVPO,367,E1ZCZ2_CHLVA,158,A0A0Q9WIR7_DROVI,862,D0N909_PHYIT,133,A0A509AIQ7_PLABA,531,Q0142_YEAST,58
A0A286XDW2_CAVPO,125,E1Z4T7_CHLVA,102,A0A0Q9WIR9_DROVI,389,D0MYX1_PHYIT,168,A0A509AMJ7_PLABA,630,RCH1_YEAST,434
A0A286XDW4_CAVPO,296,E1ZMU7_CHLVA,1710,A0A0Q9WIS1_DROVI,319,D0NA07_PHYIT,890,A0A509AP37_PLABA,852,RCF2_YEAST,224
A0A286XDW5_CAVPO,585,E1ZK48_CHLVA,328,A0A0Q9WIS2_DROVI,258,D0P0Y0_PHYIT,146,A0A509AYH5_PLABA,1325,RBX1_YEAST,121
A0A286XDW6_CAVPO,111,E1ZC93_CHLVA,398,A0A0Q9WIS4_DROVI,542,D0RM59_PHYIT,279,A0A509AN33_PLABA,180,RFS1_YEAST,210
A0A286XDW8_CAVPO,647,E1ZRI1_CHLVA,969,A0A0Q9WIS5_DROVI,746,D0MZX5_PHYIT,187,A0A509ASZ9_PLABA,58,RFC2_YEAST,353
A0A286XDX0_CAVPO,928,E1ZNM8_CHLVA,575,A0A0Q9WIS7_DROVI,216,D0P3S1_PHYIT,523,A0A509AH72_PLABA,274,LIH1_YEAST,328
A0A286XDX2_CAVPO,507,E1ZNK0_CHLVA,710,A0A0Q9WIS8_DROVI,487,D0N9X7_PHYIT,186,A0A509AT70_PLABA,416,MCM6_YEAST,1017
A0A286XDX3_CAVPO,83,E1ZNQ8_CHLVA,410,A0A0Q9WIT0_DROVI,266,D0MS60_PHYIT,220,A0A509AFX8_PLABA,390,MBR1_YEAST,339
A0A286XDX4_CAVPO,129,E1Z663_CHLVA,215,A0A0Q9WIT1_DROVI,508,D0NWJ3_PHYIT,222,A0A509ANA3_PLABA,283,MLH3_YEAST,715
A0A286XDX6_CAVPO,71,E1ZEQ0_CHLVA,719,A0A0Q9WIT2_DROVI,676,D0NSI9_PHYIT,134,A0A509ALJ7_PLABA,577,MSN1_YEAST,382
A0A286XDX7_CAVPO,699,E1Z4J6_CHLVA,454,A0A0Q9WIT6_DROVI,229,D0MVV2_PHYIT,122,A0A509ATL5_PLABA,442,MPO1_YEAST,174
A0A286XDX8_CAVPO,323,E1ZQ89_CHLVA,905,A0A0Q9WIT9_DROVI,139,D0NYK1_PHYIT,1177,A0A509AI17_PLABA,899,MSH6_YEAST,1242
A0A286XDY0_CAVPO,313,E1Z5C6_CHLVA,511,A0A0Q9WIU1_DROVI,189,D0N5D3_PHYIT,1103,A0A509AQ35_PLABA,867,MTW1_YEAST,289
A0A286XDY1_CAVPO,1721,E1ZJL0_CHLVA,287,A0A0Q9WIU7_DROVI,1146,D0N681_PHYIT,579,A0A509ASL7_PLABA,278,NOP58_YEAST,511
A0A286XDY3_CAVPO,582,E1ZQY2_CHLVA,490,A0A0Q9WIU8_DROVI,400,D0N0G1_PHYIT,394,A0A509AH43_PLABA,1038,NSG2_YEAST,299
A0A286XDY6_CAVPO,129,E1Z8E3_CHLVA,192,A0A0Q9WIV0_DROVI,82,D0NI15_PHYIT,93,A0A509ASP7_PLABA,616,OM45_YEAST,393
A0A286XDY7_CAVPO,496,E1ZRR7_CHLVA,147,A0A0Q9WIV7_DROVI,124,D0N803_PHYIT,405,A0A509AMQ6_PLABA,207,OCA6_YEAST,224
A0A286XDY8_CAVPO,444,E1ZA17_CHLVA,397,A0A0Q9WIW8_DROVI,1059,D0MU02_PHYIT,471,A0A509AL40_PLABA,327,ODC2_YEAST,307
A0A286XDY9_CAVPO,257,E1Z7Y7_CHLVA,1019,A0A0Q9WIX6_DROVI,174,D0MU29_PHYIT,443,A0A509AMS3_PLABA,658,NRM1_YEAST,249
A0A286XDZ3_CAVPO,299,E1ZTX7_CHLVA,1599,A0A0Q9WIX7_DROVI,198,D0NF86_PHYIT,182,A0A509AN84_PLABA,1263,OSH6_YEAST,448
A0A286XDZ5_CAVPO,604,E1ZS04_CHLVA,673,A0A0Q9WIX8_DROVI,2049,D0P3J8_PHYIT,129,A0A509ATN3_PLABA,445,ORN_YEAST,269
A0A286XDZ6_CAVPO,172,E1Z6F6_CHLVA,451,A0A0Q9WIY2_DROVI,283,D0NIA1_PHYIT,405,A0A509AMX2_PLABA,1098,PGA14_YEAST,204
A0A286XE01_CAVPO,222,E1ZLB2_CHLVA,468,A0A0Q9WIY3_DROVI,819,D0NYH0_PHYIT,104,A0A509AH53_PLABA,217,PIR5_YEAST,287
A0A286XE02_CAVPO,494,E1Z2P2_CHLVA,337,A0A0Q9WIY4_DROVI,12774,D0MTK0_PHYIT,144,A0A509AI43_PLABA,628,PHB1_YEAST,287
A0A286XE03_CAVPO,193,E1Z9U0_CHLVA,485,A0A0Q9WIZ2_DROVI,183,D0N4Q7_PHYIT,92,A0A509AR70_PLABA,472,PIL1_YEAST,339
A0A286XE07_CAVPO,221,E1ZBR5_CHLVA,176,A0A0Q9WIZ3_DROVI,100,D0NI36_PHYIT,111,A0A509AM84_PLABA,458,PET54_YEAST,293
A0A286XE08_CAVPO,167,E1ZL45_CHLVA,119,A0A0Q9WIZ4_DROVI,208,D0P1Y6_PHYIT,416,A0A509AW75_PLABA,887,PET8_YEAST,284
A0A286XE09_CAVPO,57,E1ZD67_CHLVA,220,A0A0Q9WIZ7_DROVI,1293,D0MXL9_PHYIT,178,A0A509AWK1_PLABA,1552,PPT1_YEAST,513
A0A286XE11_CAVPO,340,E1ZN61_CHLVA,2297,A0A0Q9WJ03_DROVI,368,D0NLX7_PHYIT,337,A0A509AM65_PLABA,553,PSB1_YEAST,215
A0A286XE13_CAVPO,807,E1ZPG9_CHLVA,370,A0A0Q9WJ07_DROVI,576,D0P194_PHYIT,555,A0A509AEF9_PLABA,631,PRP46_YEAST,451
A0A286XE14_CAVPO,245,E1ZTU7_CHLVA,722,A0A0Q9WJ09_DROVI,271,D0N0H1_PHYIT,64,A0A509AMT0_PLABA,938,PUT3_YEAST,979
A0A286XE15_CAVPO,337,E1ZJT8_CHLVA,457,A0A0Q9WJ12_DROVI,108,D0P3W8_PHYIT,105,A0A509ANN5_PLABA,299,PSR1_YEAST,427
A0A286XE18_CAVPO,789,E1ZUA5_CHLVA,70,A0A0Q9WJ15_DROVI,442,D0NX08_PHYIT,307,A0A509AM94_PLABA,727,RAD2_YEAST,1031
A0A286XE19_CAVPO,877,E1ZLA3_CHLVA,766,A0A0Q9WJ16_DROVI,777,D0NAF9_PHYIT,228,A0A509AL94_PLABA,82,APE3_YEAST,537
A0A286XE20_CAVPO,225,E1ZG46_CHLVA,215,A0A0Q9WJ19_DROVI,518,D0MYX8_PHYIT,1510,A0A509AF50_PLABA,654,ASI1_YEAST,624
A0A286XE23_CAVPO,147,E1ZHZ1_CHLVA,292,A0A0Q9WJ29_DROVI,1086,D0NLH7_PHYIT,286,A0A509AZY7_PLABA,215,IF6_YEAST,245
A0A286XE24_CAVPO,1198,E1ZAB4_CHLVA,91,A0A0Q9WJ31_DROVI,125,D0MYT0_PHYIT,143,A0A509AN93_PLABA,194,IOC2_YEAST,812
A0A286XE25_CAVPO,321,E1ZTW8_CHLVA,57,A0A0Q9WJ32_DROVI,269,D0MVN4_PHYIT,260,A0A509ANP3_PLABA,208,ISD11_YEAST,94
A0A286XE26_CAVPO,375,E1Z6J0_CHLVA,190,A0A0Q9WJ33_DROVI,540,D0MRV3_PHYIT,523,A0A509AEV8_PLABA,1421,LCD1_YEAST,747
A0A286XE27_CAVPO,427,E1Z3Q3_CHLVA,628,A0A0Q9WJ36_DROVI,190,D0P241_PHYIT,291,A0A509AJD6_PLABA,497,LYS2_YEAST,1392
A0A286XE28_CAVPO,443,E1ZB52_CHLVA,337,A0A0Q9WJ42_DROVI,86,D0MQE2_PHYIT,177,A0A509AFV5_PLABA,2734,MED17_YEAST,687
A0A286XE31_CAVPO,452,E1ZRY1_CHLVA,1288,A0A0Q9WJ50_DROVI,199,D0NSQ5_PHYIT,218,A0A509AKK4_PLABA,313,MED9_YEAST,149
A0A286XE32_CAVPO,493,E1ZPX9_CHLVA,132,A0A0Q9WJ53_DROVI,429,D0MTF9_PHYIT,247,A0A509AFZ5_PLABA,318,MDY2_YEAST,212
A0A286XE33_CAVPO,121,E1ZS00_CHLVA,259,A0A0Q9WJ55_DROVI,160,D0NI61_PHYIT,275,A0A509ALH6_PLABA,1131,MED22_YEAST,121
A0A286XE35_CAVPO,334,E1ZBI5_CHLVA,303,A0A0Q9WJ56_DROVI,350,D0MWS3_PHYIT,143,A0A509AMG3_PLABA,534,MALX4_YEAST,589
A0A286XE36_CAVPO,311,E1ZJ50_CHLVA,242,A0A0Q9WJ59_DROVI,618,D0N8B6_PHYIT,347,A0A509ANU1_PLABA,468,MBI4_YEAST,638
A0A286XE39_CAVPO,1353,E1ZM58_CHLVA,475,A0A0Q9WJ62_DROVI,228,D0RMI0_PHYIT,348,A0A509APD9_PLABA,357,MFG1_YEAST,458
A0A286XE41_CAVPO,312,E1Z739_CHLVA,305,A0A0Q9WJ65_DROVI,56,D0RM43_PHYIT,415,A0A509B1C2_PLABA,442,MPA43_YEAST,542
A0A286XE42_CAVPO,319,E1ZBE3_CHLVA,617,A0A0Q9WJ66_DROVI,488,D0N3I3_PHYIT,459,A0A509AUA0_PLABA,153,MSI1_YEAST,422
A0A286XE45_CAVPO,126,E1ZMS3_CHLVA,633,A0A0Q9WJ68_DROVI,279,D0NGT3_PHYIT,124,A0A509AM58_PLABA,703,NPP1_YEAST,742
A0A286XE46_CAVPO,447,E1Z4G3_CHLVA,145,A0A0Q9WJ70_DROVI,317,D0N2P4_PHYIT,131,A0A509AH98_PLABA,409,OXR1_YEAST,273
A0A286XE49_CAVPO,2524,E1ZEB1_CHLVA,239,A0A0Q9WJ74_DROVI,415,D0MSW9_PHYIT,716,A0A509AST7_PLABA,111,OXA1_YEAST,402
A0A286XE51_CAVPO,620,E1Z2D0_CHLVA,374,A0A0Q9WJ80_DROVI,263,D0NJB1_PHYIT,419,A0A509ASU3_PLABA,151,PDC5_YEAST,563
A0A286XE52_CAVPO,412,E1Z4T6_CHLVA,1868,A0A0Q9WJ81_DROVI,1045,D0P4F0_PHYIT,398,A0A509ANX4_PLABA,112,PNPH_YEAST,311
A0A286XE54_CAVPO,598,E1ZDU4_CHLVA,741,A0A0Q9WJ84_DROVI,97,D0NHA0_PHYIT,129,A0A509AH32_PLABA,1251,PLM2_YEAST,521
A0A286XE55_CAVPO,436,E1Z8V4_CHLVA,287,A0A0Q9WJ85_DROVI,322,D0NH25_PHYIT,163,A0A509AJL1_PLABA,556,PSA2_YEAST,250
A0A286XE56_CAVPO,276,E1ZQV5_CHLVA,255,A0A0Q9WJ86_DROVI,877,D0NJE1_PHYIT,147,A0A509AL02_PLABA,108,PRP43_YEAST,767
A0A286XE58_CAVPO,470,E1ZJM9_CHLVA,147,A0A0Q9WJ89_DROVI,231,D0NTK4_PHYIT,251,A0A509ATH3_PLABA,393,ATG15_YEAST,520
A0A286XE61_CAVPO,290,E1ZDZ1_CHLVA,158,A0A0Q9WJ91_DROVI,411,D0N1P0_PHYIT,635,A0A509APQ5_PLABA,1297,HOL1_YEAST,586
A0A286XE65_CAVPO,97,E1ZHR7_CHLVA,416,A0A0Q9WJ95_DROVI,131,D0N287_PHYIT,931,A0A509AKJ3_PLABA,377,ISC10_YEAST,267
A0A286XE67_CAVPO,136,E1Z2D4_CHLVA,546,A0A0Q9WJA5_DROVI,250,D0NCZ7_PHYIT,113,A0A509AKW8_PLABA,383,KAR5_YEAST,504
A0A286XE69_CAVPO,364,E1ZNK1_CHLVA,89,A0A0Q9WJA6_DROVI,85,D0N299_PHYIT,256,A0A509AKS7_PLABA,204,IOC4_YEAST,475
A0A286XE70_CAVPO,364,E1ZRX8_CHLVA,925,A0A0Q9WJA9_DROVI,213,D0NTL3_PHYIT,102,A0A509AML4_PLABA,562,KEI1_YEAST,221
A0A286XE71_CAVPO,328,E1ZQX8_CHLVA,186,A0A0Q9WJB0_DROVI,1378,D0MRH8_PHYIT,687,A0A509AGE1_PLABA,501,KRE29_YEAST,464
A0A286XE72_CAVPO,1224,E1ZTI6_CHLVA,541,A0A0Q9WJB1_DROVI,187,D0MU48_PHYIT,1203,A0A509AP93_PLABA,443,KRE6_YEAST,720
A0A286XE74_CAVPO,1577,E1Z1Z1_CHLVA,609,A0A0Q9WJB7_DROVI,147,D0MQ97_PHYIT,773,A0A509ASP8_PLABA,197,LMO1_YEAST,665
A0A286XE78_CAVPO,342,E1Z4V7_CHLVA,292,A0A0Q9WJB8_DROVI,611,D0NLD8_PHYIT,148,A0A509AH56_PLABA,891,LSM5_YEAST,93
A0A286XE80_CAVPO,97,E1Z8H2_CHLVA,223,A0A0Q9WJB9_DROVI,492,D0MS48_PHYIT,132,A0A509ASJ5_PLABA,505,MDS3_YEAST,1487
A0A286XE82_CAVPO,177,E1ZD91_CHLVA,363,A0A0Q9WJC0_DROVI,1081,D0NSY4_PHYIT,330,A0A509AMI7_PLABA,205,MCM3_YEAST,971
A0A286XE85_CAVPO,140,E1ZFL9_CHLVA,409,A0A0Q9WJC3_DROVI,382,D0NTL8_PHYIT,142,A0A509AGU3_PLABA,312,MSC2_YEAST,724
A0A286XE89_CAVPO,116,E1ZAG6_CHLVA,191,A0A0Q9WJC6_DROVI,507,D0MT46_PHYIT,596,A0A509AQT5_PLABA,461,MOD5_YEAST,428
A0A286XE90_CAVPO,440,E1Z9Q2_CHLVA,2897,A0A0Q9WJD1_DROVI,140,D0NM55_PHYIT,195,A0A509AFS7_PLABA,131,MTF1_YEAST,341
A0A286XE93_CAVPO,109,E1ZP02_CHLVA,148,A0A0Q9WJE0_DROVI,1802,D0NIP5_PHYIT,447,A0A509AR15_PLABA,1681,NAB3_YEAST,802
A0A286XE97_CAVPO,337,E1ZJG9_CHLVA,907,A0A0Q9WJE1_DROVI,1103,D0RM46_PHYIT,111,A0A509ALS2_PLABA,784,NPR2_YEAST,615
A0A286XE98_CAVPO,464,E1ZRU9_CHLVA,1206,A0A0Q9WJE5_DROVI,387,D0NB97_PHYIT,1645,A0A509ASD3_PLABA,74,NUM1_YEAST,2748
A0A286XEA0_CAVPO,635,E1ZH92_CHLVA,465,A0A0Q9WJF3_DROVI,505,D0MYG9_PHYIT,124,A0A509AI42_PLABA,566,NU192_YEAST,1683
A0A286XEA2_CAVPO,502,E1ZGL3_CHLVA,943,A0A0Q9WJF5_DROVI,254,D0N2U3_PHYIT,1199,A0A509APC6_PLABA,241,NSE4_YEAST,402
A0A286XEA5_CAVPO,207,E1ZLQ3_CHLVA,385,A0A0Q9WJF7_DROVI,716,D0P1N2_PHYIT,269,A0A509AU27_PLABA,165,NVJ1_YEAST,321
